Re_Z,Im_Z,battery_id,cycle_count
0.08515398681934966,0.0013328086302649815,B0005,186
0.08517058632160993,0.0005629969772757197,B0005,186
0.08522680841213046,0.0015698476744215937,B0005,186
0.08566235937817368,0.0022273168945271074,B0005,186
0.0859633806332136,0.00030844538218046416,B0005,186
0.08721112777108046,0.0009641343521361688,B0005,186
0.08746543519003797,0.000948901426315839,B0005,186
0.05107198703969706,0.0013604820304641719,B0005,187
0.059266079914817436,0.00038825536659640005,B0005,187
0.05943677292228635,0.0002399904953704761,B0005,187
0.0594901781163943,0.0009452876901229537,B0005,187
0.06012142072430702,0.000782187352731725,B0005,187
0.062031132823170874,0.0011815678048200105,B0005,187
0.06230806276403784,0.001394357071358954,B0005,187
0.06399109495559492,0.0015406125519892005,B0005,187
0.0649832265590597,0.0020919170587086994,B0005,187
0.06504604548680776,0.0012994638068752709,B0005,187
0.0651164297484901,0.0013496039649470142,B0005,187
0.06712526475535087,0.0013054253451028992,B0005,187
0.06787546382827407,0.00131515569743238,B0005,187
0.06892922251174363,0.0015161008212355358,B0005,187
0.07041997577550257,0.0018104505395956044,B0005,187
0.07123320613963799,0.0012156880810335307,B0005,187
0.071762712125191,0.0018281758815148852,B0005,187
0.07276232219055583,0.0013672765956529154,B0005,187
0.07281691229728995,0.0014879906380596375,B0005,187
0.07470164143880971,0.0013793025845608687,B0005,187
0.07568757469266481,0.0014796759819608468,B0005,187
0.0760433205078733,0.0010196536880807247,B0005,187
0.07634876254950938,0.0010022312151063285,B0005,187
0.07689149093928957,0.0014491888515067086,B0005,187
0.07692184685810678,0.0010930939155148474,B0005,187
0.07716246074289233,0.0008220375932089353,B0005,187
0.0772947944468768,0.001790579942127568,B0005,187
0.07798803232621145,0.000414043678648399,B0005,187
0.07831628841750628,0.0008622998852513284,B0005,187
0.07843102170453385,0.0008640132416305009,B0005,187
0.07864354882942597,0.0004009432497905882,B0005,187
0.07945783956547368,0.0017640620186173486,B0005,187
0.07957415506592583,0.0001673231895828558,B0005,187
0.07980798549220057,0.0007255628212754566,B0005,187
0.08011255276399629,0.000455780941661391,B0005,187
0.0802660859868384,0.001389868903729972,B0005,187
0.08052581087245511,0.001205864975607032,B0005,187
0.08082975348381514,0.0014443677968462606,B0005,187
0.08109616430468829,0.0005492430327194853,B0005,187
0.05952909334126803,0.0006823000551251362,B0005,188
0.06019399531625985,0.00011366745346315526,B0005,188
0.06086496623467751,0.0009118044044025347,B0005,188
0.06222917207156068,0.0012074631960122015,B0005,188
0.06320087834556151,0.0016122814823978295,B0005,188
0.06452182792834446,0.0017370546040593367,B0005,188
0.0654590600202783,0.0016607110209583716,B0005,188
0.06573972985004618,0.0018900382291951931,B0005,188
0.06669974683621513,0.0016844124088782652,B0005,188
0.0680306513142254,0.0016268783581659045,B0005,188
0.06906113017675711,0.0020497940181467746,B0005,188
0.0698938501464193,0.0012803274039093683,B0005,188
0.07015358863580524,0.001953583601447161,B0005,188
0.0719581261001146,0.0017365598735589163,B0005,188
0.07294493267878817,0.0015832589368497956,B0005,188
0.07433751667098183,0.0019842644352384853,B0005,188
0.07521595942736155,0.0017947487263339998,B0005,188
0.076656143934661,0.0017657255691442555,B0005,188
0.07734634642397313,0.0016205281467636021,B0005,188
0.07757202509444015,0.0008508218642907853,B0005,188
0.07827332122071726,0.0016824190455569116,B0005,188
0.07861610440241476,0.001132196227804267,B0005,188
0.07963060625530605,0.0006580510342927679,B0005,188
0.07971191704431242,0.0015622490395614595,B0005,188
0.08014950851144434,0.0015028416799317077,B0005,188
0.08096550329290546,0.0013872285170046853,B0005,188
0.08184323202329447,0.00045227843285806013,B0005,188
0.08193220692893151,0.0006815425847406475,B0005,188
0.082484535984805,1.1118082185589659e-05,B0005,188
0.08317024236293066,0.0011355117746002206,B0005,188
0.08326456952929104,0.0008479561136517064,B0005,188
0.08339587412583986,0.00040611146664073806,B0005,188
0.08359320969278335,0.0010074590368881382,B0005,188
0.0841431867666482,0.0002999221202536852,B0005,188
0.08434785083368923,0.0009684703421056634,B0005,188
0.08486166173085327,0.0010592571371814269,B0005,188
0.08522967878975285,0.0014411346612640812,B0005,188
0.0855747900703786,0.00014760047358239082,B0005,188
0.08584194207537862,0.0014150482571434046,B0005,188
0.058914495605829245,0.00035009069424463097,B0005,189
0.05981584131065394,0.00015647107751149135,B0005,189
0.06017425588619925,0.0010112557163464246,B0005,189
0.060274394477184835,0.0007279780721313343,B0005,189
0.060563939499905475,0.0008960910692840401,B0005,189
0.06176639398422394,0.0009371145142702824,B0005,189
0.061834776694525646,0.0010822849563496004,B0005,189
0.06358186806020005,0.0014664754410433714,B0005,189
0.06473249593666919,0.001234520164714881,B0005,189
0.06473401833020782,0.0015815963605711595,B0005,189
0.06521909993249161,0.0014969027249732594,B0005,189
0.06706020448088332,0.0016520689534483544,B0005,189
0.06730567075706964,0.0013449611597181846,B0005,189
0.06922234605271742,0.0014458008944356786,B0005,189
0.06943234176668417,0.0015574682112986574,B0005,189
0.07071634889537184,0.0016460832404853471,B0005,189
0.07104146670353569,0.0018438586759941937,B0005,189
0.0716849503198003,0.0009627787766681576,B0005,189
0.07277833355284687,0.001706256257325633,B0005,189
0.07401012087255018,0.0010100446641020245,B0005,189
0.07504301532591066,0.001531024138426557,B0005,189
0.07612504789659583,0.0010856782467573705,B0005,189
0.07621064939154326,0.0012212823210089572,B0005,189
0.07687463958512854,0.0005814971261992943,B0005,189
0.0769274915253203,0.0007880378903777178,B0005,189
0.07729087670181582,0.0015523914809750978,B0005,189
0.07736864634122109,0.001612687245656944,B0005,189
0.07813305178245496,1.2505551549924659e-05,B0005,189
0.0782115282558046,0.0006100000760348482,B0005,189
0.07860481367637562,0.0012848616993693886,B0005,189
0.07862279846333478,0.0011504374535042721,B0005,189
0.0790144233575834,0.0003947347621581571,B0005,189
0.08003020559030903,0.000976111278096821,B0005,189
0.08023149963896144,0.0008287852862054736,B0005,189
0.080234607935539,0.00046065506009273637,B0005,189
0.08097072661237202,0.0005021403648287845,B0005,189
0.08156956113398686,0.0007819213414011027,B0005,189
0.08166960857613768,0.0008529139737232563,B0005,189
0.08180227599071756,0.0007149871812012226,B0005,189
0.05668263179293911,0.0003626006245639529,B0005,190
0.05907093107811374,0.0005018850209026668,B0005,190
0.06013818253380298,8.929612865165631e-05,B0005,190
0.06014439074651894,0.0008951439960030369,B0005,190
0.06168503754283075,0.0011358619336796286,B0005,190
0.06295798720411071,0.0015649538726003097,B0005,190
0.06463060558387809,0.0017323976615168778,B0005,190
0.06535599352844258,0.001586547975593392,B0005,190
0.06677115845225712,0.0016746215430338892,B0005,190
0.06732666966281563,0.0019265740156953286,B0005,190
0.0683046858690165,0.0014676108824232437,B0005,190
0.06894861123383922,0.0020700704661370645,B0005,190
0.0699074718165321,0.0023453608434347867,B0005,190
0.07313365243699885,0.001917762194164707,B0005,190
0.07334329436161958,0.0017181363504840848,B0005,190
0.07438326318417805,0.0026866669873061855,B0005,190
0.07548352289614545,0.002399693253703608,B0005,190
0.07608620409185389,0.0023249244845263517,B0005,190
0.07648519540667548,0.0020306045615684025,B0005,190
0.07856939591899767,0.0015189816184618603,B0005,190
0.07922289248733001,0.0017015444571629142,B0005,190
0.07951383926983711,0.0019032537105667091,B0005,190
0.07980755932578332,0.0013122017885623435,B0005,190
0.08006608216025027,0.0013744551718455256,B0005,190
0.08031453926753725,0.00035006523591270706,B0005,190
0.08068414703288973,0.0006050780526247284,B0005,190
0.08087972902557136,0.0008344369586992842,B0005,190
0.08098696815359353,0.0005759242096791897,B0005,190
0.0814100207865383,0.0008800574106810741,B0005,190
0.08173137027848851,0.0012514955265513722,B0005,190
0.08232616796653076,0.0008789418711029364,B0005,190
0.08242513397685253,0.0015841516538318938,B0005,190
0.08369200018269957,0.00026170528830339005,B0005,190
0.08436750054256377,0.0004701649467845462,B0005,190
0.08451168268121073,0.0002174500604421164,B0005,190
0.08484946852096627,0.0013288831673863477,B0005,190
0.08485063090307922,0.00031030946463276373,B0005,190
0.08494263023893628,0.0005035520011554784,B0005,190
0.08781220723919106,0.001084443372350991,B0005,190
0.05940079426580685,0.0008110713045970917,B0005,191
0.05953833073737438,0.0010708075831379078,B0005,191
0.059807977905366086,0.0002997359930713821,B0005,191
0.06056065733600096,0.0008405363797737015,B0005,191
0.062240472486559985,0.001207629625699761,B0005,191
0.06291639114528386,0.0014994877250125182,B0005,191
0.0639863245544792,0.0012968008314823043,B0005,191
0.0648309175633624,0.0014420555003282671,B0005,191
0.06534635876517902,0.0018667143223040116,B0005,191
0.06598179328131504,0.0014342865286087704,B0005,191
0.06647962200574284,0.0012774677943464413,B0005,191
0.06869361364912308,0.0011737840058606115,B0005,191
0.06889105134636085,0.00312360833027947,B0005,191
0.06976019620340367,0.0015318512263384502,B0005,191
0.06981968865599611,0.001219462559444076,B0005,191
0.07117863226389162,0.0017688535326446497,B0005,191
0.07303711522712276,0.0015388423373243181,B0005,191
0.07316909185133674,0.0014847483999813555,B0005,191
0.07318468407798873,0.0012538768528772184,B0005,191
0.07338058481849281,0.0019246768795641955,B0005,191
0.07400599173997852,0.0009787529039607776,B0005,191
0.07566982474701078,0.0022101664167463904,B0005,191
0.07649683400723613,0.0005543291535021032,B0005,191
0.0765860385126954,0.0009616901514094181,B0005,191
0.07693977383173947,0.0015388761177361372,B0005,191
0.07713346208527223,0.0009686523359310764,B0005,191
0.07776582762898805,0.000297174906185192,B0005,191
0.07793536852316198,0.0012947479159460156,B0005,191
0.0789225583983598,0.0015128597251804962,B0005,191
0.07907743784790282,0.001514751293135348,B0005,191
0.07913162240443831,0.00033000385091270124,B0005,191
0.07924958185578682,0.001053317212158068,B0005,191
0.07950950530365321,0.0009496055122036888,B0005,191
0.07964885011944783,0.00018458334996398787,B0005,191
0.07980453475689019,0.0011061335956042313,B0005,191
0.08010370881079071,0.002416604326754848,B0005,191
0.0807625835754367,0.0010133459016358644,B0005,191
0.08194216022014292,0.0005330847041341114,B0005,191
0.081978371898177,0.0005043080614122714,B0005,191
0.05685272635561442,0.0003655318662887607,B0005,192
0.060857379575538974,0.0006129598715271068,B0005,192
0.06139536069651588,0.0001919805272395534,B0005,192
0.06192505948498574,0.0012106224918244687,B0005,192
0.06251390055674418,0.0011543793300071532,B0005,192
0.06382163412477249,0.0014601126281912002,B0005,192
0.06498221890079416,0.0016745432581518004,B0005,192
0.0660655153386509,0.0016832012091480492,B0005,192
0.06717883484720528,0.0020850773900022335,B0005,192
0.06725419853490296,0.001540764440232623,B0005,192
0.06828929507826452,0.0018731437372401947,B0005,192
0.06996301796053023,0.0019189153931625502,B0005,192
0.07151005612017562,0.001413465007249578,B0005,192
0.07331870101609972,0.0025172014189466913,B0005,192
0.07570939318416924,0.001432994813341729,B0005,192
0.07684173128503764,0.002837216293375241,B0005,192
0.07715183879194007,0.0017916530392994338,B0005,192
0.07722714932497989,0.0021685062761187916,B0005,192
0.0778374553084233,0.0018779907295562546,B0005,192
0.07833417606854008,0.0006200718232602773,B0005,192
0.07854706244743781,0.0009327699324129777,B0005,192
0.07925419984788618,0.001244363792170566,B0005,192
0.0800143693850884,0.0011750704443964724,B0005,192
0.08156957281999405,0.0011775020477435155,B0005,192
0.08206267036436035,0.0005257722216017309,B0005,192
0.08247422484684376,0.0008518165834620794,B0005,192
0.08271649082887307,0.0007865976361228609,B0005,192
0.08285379572549229,0.0009183463564486015,B0005,192
0.08291415991483882,0.001123360204007404,B0005,192
0.08388779800194379,0.0003839021201848533,B0005,192
0.083975487710043,0.0005731721890746486,B0005,192
0.08416608042971845,0.0020081903754478824,B0005,192
0.08513535823789084,0.0007329033356003675,B0005,192
0.08522900273637057,0.0009483546606190322,B0005,192
0.08526269804477497,0.0007714728353184256,B0005,192
0.0854434498558679,0.0008837215593914868,B0005,192
0.0864327609567676,0.001218687225636177,B0005,192
0.08690152569492117,0.00020590844907548273,B0005,192
0.08795379564564303,0.0007957829953676815,B0005,192
0.058510645677881876,6.381138938031849e-05,B0005,193
0.05869744576506986,0.000504568409579559,B0005,193
0.060457881072143685,0.0002672766745580272,B0005,193
0.060667857424946466,0.0009326016846871978,B0005,193
0.06146634921994476,0.001104614585013367,B0005,193
0.06224986321308825,0.0009744721029505601,B0005,193
0.06328064032710896,0.0015101334283926704,B0005,193
0.06396459490807903,0.0013311367533157766,B0005,193
0.06470173432814685,0.0013901071226020145,B0005,193
0.06615238739528354,0.0011722284264097055,B0005,193
0.06622675480322462,0.0015959731345410874,B0005,193
0.06720007971472378,0.0015144502660392465,B0005,193
0.068662130886888,0.0016376860046928385,B0005,193
0.06957497830783535,0.0016610145082524511,B0005,193
0.07046317175392697,0.002086062056505307,B0005,193
0.07190126964727962,0.0033984518266274018,B0005,193
0.07211802096716205,0.0019397806171296962,B0005,193
0.07363977913409239,0.00160215165133178,B0005,193
0.07459858099375054,0.0016339720282914682,B0005,193
0.07474735457000414,0.0012569450249024419,B0005,193
0.07504885400527732,0.0009823007198045608,B0005,193
0.0764115873619284,0.0016227398918096081,B0005,193
0.07664801071255675,0.0017341295768267776,B0005,193
0.0772430070255945,0.0010219422579470195,B0005,193
0.07777259018606714,0.0006986748476456806,B0005,193
0.07872559236972847,0.0008891993577360941,B0005,193
0.07913356764145947,0.00045287922594610774,B0005,193
0.07920763656976705,0.0009309827587064281,B0005,193
0.0792334596865872,0.0010050785268218034,B0005,193
0.07961048181490922,0.0003645061435182308,B0005,193
0.08017450308339963,0.0005253145705182959,B0005,193
0.08084014941843047,0.0016573190376011516,B0005,193
0.08090508122760333,0.0006831491618459097,B0005,193
0.0809363811235052,0.0005841786746048613,B0005,193
0.08094107312689194,0.0012548870555829127,B0005,193
0.08113772840730375,0.0016054619106058662,B0005,193
0.08131436927554939,0.0006529042894569208,B0005,193
0.08168905562189686,0.0006399158595087318,B0005,193
0.0840919838106286,0.0014222834311272779,B0005,193
0.05917853648258823,0.00042340782161937805,B0005,194
0.06096044869830396,0.000833254176972957,B0005,194
0.060966961787268834,0.0011154133656056473,B0005,194
0.06124405423311993,9.877027219071847e-06,B0005,194
0.062045742051806844,0.0007415741493465621,B0005,194
0.06246904281707532,0.0013583004169112729,B0005,194
0.06375484475359172,0.0015353674237576134,B0005,194
0.06491546628026588,0.0017208516158342157,B0005,194
0.0653504616088117,0.0015242219643809946,B0005,194
0.0676799283357151,0.0016596944334220005,B0005,194
0.06856485783580363,0.0018133216333837553,B0005,194
0.07024212088578273,0.001832047485883017,B0005,194
0.07078262066527514,0.002117385364613822,B0005,194
0.07251360606116583,0.0018442919323110112,B0005,194
0.0743911603453903,0.0021961224919185844,B0005,194
0.07487739093075267,0.003015573595444421,B0005,194
0.07640703576728423,0.0024000719095731487,B0005,194
0.07779821310556916,0.001625285516650853,B0005,194
0.07813270074002633,0.0016405348546701761,B0005,194
0.0790275026274374,0.0017100854461545622,B0005,194
0.08010612054440946,0.001671793961784072,B0005,194
0.08037744680268501,0.0017811804469856343,B0005,194
0.08156344538560827,0.0009159746515658776,B0005,194
0.08165944110162636,0.0006634548514940953,B0005,194
0.08176903078069585,0.0012261786408369346,B0005,194
0.08199746180002697,0.00026673149321404196,B0005,194
0.08229651139269495,0.001349580074601678,B0005,194
0.08281434286521236,0.0010242193058203391,B0005,194
0.08366230217643116,0.0007632145571998645,B0005,194
0.08396119676488259,0.0007585865227028367,B0005,194
0.08410827753472559,0.0013842883261147353,B0005,194
0.08412885589288452,0.0005438272176778774,B0005,194
0.08415603672854093,0.001197700642458863,B0005,194
0.08484290667580988,0.0009068899880890116,B0005,194
0.08529330125262004,0.00035607055111081627,B0005,194
0.08560047965903192,0.001354255345732206,B0005,194
0.08656088149387912,0.00030368833713789744,B0005,194
0.08690622998931595,0.0009555712912849383,B0005,194
0.08705310883819516,0.000607932723205202,B0005,194
0.05898017806505346,0.00020774463170297082,B0005,195
0.06051191342234687,0.001157431546906443,B0005,195
0.060705809848394056,0.0006654678065391587,B0005,195
0.06114550358304414,0.0010232450321459193,B0005,195
0.061266587040965534,0.00034627168191695546,B0005,195
0.06339066928031503,0.0012057138769133444,B0005,195
0.06375324568205705,0.001463826961100908,B0005,195
0.06441710599621159,0.0012955859910600443,B0005,195
0.06525980860874774,0.0013885366821244118,B0005,195
0.06736418262168045,0.0015376810140582966,B0005,195
0.06753302230359075,0.0016828494328683585,B0005,195
0.06761602744234714,0.0015031742473962733,B0005,195
0.06984281879128701,0.0015845914051930295,B0005,195
0.07156833028132217,0.0013976090955029876,B0005,195
0.07191698768411713,0.0018750576681364575,B0005,195
0.07270862691847425,0.001905374154076981,B0005,195
0.07428847694304164,0.0015903871837854144,B0005,195
0.07582890434455967,0.0010262443576270258,B0005,195
0.07593056252807273,0.0007026935267333035,B0005,195
0.07651564054488601,0.002419415995154499,B0005,195
0.07685209698524222,0.0013250788617667447,B0005,195
0.07791532128407914,0.0011492902428286403,B0005,195
0.0784123847117224,0.0015952547207128366,B0005,195
0.07847942810154317,0.0015689714298813416,B0005,195
0.07848103847827707,0.0008131867941599683,B0005,195
0.07928829824148165,0.00020665332387577632,B0005,195
0.07962274413531523,0.0006859635235923779,B0005,195
0.07967122601251671,0.00019328842059903662,B0005,195
0.07989802282766269,0.0010739358846690219,B0005,195
0.08003168635040472,0.00038653456031307443,B0005,195
0.0800712694715405,0.0012987175946020733,B0005,195
0.0809821483741598,0.0013690156103940594,B0005,195
0.0811177257893905,0.00013279486650996162,B0005,195
0.08157801790374632,0.0001235657014782623,B0005,195
0.08159707190230353,0.0009176433848731842,B0005,195
0.08190829403915913,0.0014072108029056668,B0005,195
0.08243508265760068,0.0001614221790282112,B0005,195
0.0824929919016171,0.0007958244650780336,B0005,195
0.08301604461751103,0.00029593388041861184,B0005,195
0.060206648898392875,0.00016485197222903186,B0005,196
0.06066867221110869,0.0009645272751862987,B0005,196
0.06267641574826004,0.0008769710021035241,B0005,196
0.0627163906339013,0.0013777027030271937,B0005,196
0.06334078236445508,0.000524752255310682,B0005,196
0.06517611919538722,0.0013870398821403756,B0005,196
0.06521769597594933,0.0016614230095469656,B0005,196
0.06650862079299565,0.0016163016650352028,B0005,196
0.0678159219176621,0.0017733015652543443,B0005,196
0.06849204558297917,0.00164564864923933,B0005,196
0.06887927715085891,0.0017311236447650489,B0005,196
0.07035458747739856,0.002008061938732711,B0005,196
0.07158263439175269,0.0021395158564313167,B0005,196
0.07365748727866801,0.0015463902324039653,B0005,196
0.07411743471612998,0.0020622161608515087,B0005,196
0.07608821792531677,0.002358174949133643,B0005,196
0.0774524652682144,0.0019842570838580764,B0005,196
0.07897957318932394,0.002439812276847241,B0005,196
0.07926197458251316,0.0015029623815404763,B0005,196
0.07954102106631046,0.001558861346580765,B0005,196
0.08009977997164731,0.0018194428481178334,B0005,196
0.08207678035905215,0.0013977408098204427,B0005,196
0.08216630053835221,0.0008788127112804256,B0005,196
0.08251945961626235,0.00042428626222048985,B0005,196
0.08379713478379339,0.0009320731440585922,B0005,196
0.08386097410032849,0.0011280138556683497,B0005,196
0.084327921449694,0.0008890703551391367,B0005,196
0.08444851205060873,0.0018830250238790229,B0005,196
0.08476479658540984,0.0010930565665984834,B0005,196
0.08543463422011305,0.000707333356628357,B0005,196
0.08546337899664372,0.00030042035271589097,B0005,196
0.08644759264442448,0.0006665901085376422,B0005,196
0.08646837618470964,0.0012359677001251056,B0005,196
0.0865386596820355,0.002110663526455372,B0005,196
0.08730629899216628,0.0011324815319212627,B0005,196
0.08820890391035835,0.0013341677427263607,B0005,196
0.08826949644352913,0.001363454268720298,B0005,196
0.08869378242630618,0.0008851428939875558,B0005,196
0.09036006890906577,0.0008330930065607805,B0005,196
0.060211172804707794,0.00018942014343149304,B0005,197
0.06033104434387498,0.0011483535061454144,B0005,197
0.06181287565367001,0.0005563453594786512,B0005,197
0.062019509808372786,0.0008569771973554577,B0005,197
0.0625971361199941,0.0015729324244444442,B0005,197
0.06298977695242251,0.0009735144975650854,B0005,197
0.06321855015474105,0.0014942609371921586,B0005,197
0.06441124358301611,0.0015647656158751643,B0005,197
0.06559952891609065,0.0015803106300445416,B0005,197
0.0663827058065445,0.00146713057534765,B0005,197
0.06643843812048261,0.0014779813342998829,B0005,197
0.06749123541592174,0.0011865510199208426,B0005,197
0.06963232965487477,0.0015359436876000586,B0005,197
0.0704878926261313,0.001680741228910521,B0005,197
0.07156094064670361,0.002158745673082546,B0005,197
0.0724637087327907,0.0018984984543580618,B0005,197
0.07280848940548196,0.0018906802920524012,B0005,197
0.07403332507378867,0.0017024999870159094,B0005,197
0.07471086575022458,0.0023302115560089416,B0005,197
0.07637655672252813,0.0015912198356352772,B0005,197
0.07691956469705147,0.0014448642730574717,B0005,197
0.07781733794089024,0.0009177120284917386,B0005,197
0.07782781861028315,0.0015524217698554966,B0005,197
0.07843083168144542,0.0006822521693086334,B0005,197
0.07867280536481032,0.0012299916618200288,B0005,197
0.07890302782008436,0.002203565580040736,B0005,197
0.07927864380233228,0.0006061872900778025,B0005,197
0.07975688479722405,0.0001272472125875827,B0005,197
0.08013014070410944,0.0007638299086497589,B0005,197
0.08015919352616573,0.00043082116722448005,B0005,197
0.08016320645582828,0.0014473466201673447,B0005,197
0.0802171239504251,0.00037650579759640837,B0005,197
0.08144238339971788,0.0005384246475133208,B0005,197
0.08193750073631498,0.00106492606781746,B0005,197
0.0819512374361182,0.0005535555453892589,B0005,197
0.0823312368591448,0.0012576840342184443,B0005,197
0.0825027565995965,0.0003134382443773596,B0005,197
0.08305185493317799,0.0005690135307043703,B0005,197
0.08338415607782021,0.0007468382561718628,B0005,197
0.05817745464529068,0.0014582356372832353,B0005,198
0.060037237056059595,0.0006680423720135641,B0005,198
0.061585963399778634,0.0001868403421266432,B0005,198
0.06272430643319574,0.00079250372897738,B0005,198
0.06336455711291439,0.0015218136918582273,B0005,198
0.06447261855680021,0.0016732804148660025,B0005,198
0.06552566170097046,0.0017851113911145841,B0005,198
0.06664809704541967,0.0017903010136288264,B0005,198
0.06766369180334832,0.0015989783002987202,B0005,198
0.06869403684354619,0.0019736431008352973,B0005,198
0.06871737174341566,0.0021256236528889947,B0005,198
0.0693900274572938,0.0020328646614781055,B0005,198
0.07323333204559757,0.00183998387891568,B0005,198
0.07462874349840538,0.002031396903057681,B0005,198
0.0748510775454843,0.002082139482931422,B0005,198
0.07607116849793681,0.0023717266787691466,B0005,198
0.07837702452225058,0.002099765617905793,B0005,198
0.07969976883571898,0.0014938562640710812,B0005,198
0.08039694414495088,0.0014907421278602883,B0005,198
0.08096953335822972,0.002287842505748541,B0005,198
0.08103138603726669,0.003090616864018358,B0005,198
0.08164412326052806,0.0014891783489578638,B0005,198
0.0817291397832897,0.0010615275911202038,B0005,198
0.08194647271362772,0.001569547836223236,B0005,198
0.08286310735050112,0.0006210282929638469,B0005,198
0.08382414830183756,0.0016062963888172157,B0005,198
0.08389301833013282,0.0011018263168546237,B0005,198
0.0846870346108714,0.0014154831034578067,B0005,198
0.08468914527912784,0.00029313815470275405,B0005,198
0.08566844749744035,0.0006251715514659052,B0005,198
0.08575012371462355,0.0014229462346767995,B0005,198
0.08575797855120222,0.0003969266395429971,B0005,198
0.08594326977877359,0.0009440936454125258,B0005,198
0.08606334430477082,0.0015595118787293128,B0005,198
0.08631639747554613,0.0007867670864079118,B0005,198
0.08697437602182846,0.0011817829971883934,B0005,198
0.08704421232483162,0.0013253475440844274,B0005,198
0.08715894708302492,0.0007726562396375445,B0005,198
0.08861774489040067,0.0016859504904426189,B0005,198
0.05537283269569848,0.001002430416472091,B0005,199
0.05926150806217139,0.00018411636550433474,B0005,199
0.06069666719531383,0.0010297232104048027,B0005,199
0.0609496229137021,0.0005746263309008476,B0005,199
0.0616933357285276,0.00016042670202013056,B0005,199
0.0628836250317201,0.001675834618101492,B0005,199
0.06355694420614798,0.001530069076559762,B0005,199
0.06489981135012912,0.0013344626279352958,B0005,199
0.06528795563489463,0.0016982918420209968,B0005,199
0.06566399715139379,0.0013953333538085626,B0005,199
0.06632306229043358,0.0016087331974989959,B0005,199
0.069405025753843,0.001801943857479498,B0005,199
0.07034050766435736,0.0014158326031959904,B0005,199
0.07069624111426812,0.0015958947515569441,B0005,199
0.07168088986615942,0.001647278452343172,B0005,199
0.07211037516482996,0.0016280598857958482,B0005,199
0.07260922473873135,0.0013005687431475084,B0005,199
0.07397378284354865,0.0016365492698331855,B0005,199
0.075181844642075,0.001973241959750993,B0005,199
0.07519340878597544,0.0004749988203849098,B0005,199
0.07602914428280938,0.0005480870280755141,B0005,199
0.0766520424224927,0.0011618257262237433,B0005,199
0.0782507756029329,0.0014481927463790237,B0005,199
0.07872667414697178,0.0011659467896073825,B0005,199
0.07887046977962786,0.0016134025206071857,B0005,199
0.07935727858457363,0.00043766791528620564,B0005,199
0.07961168297917974,0.0001504015008754542,B0005,199
0.07968415606781955,0.0007271516872902906,B0005,199
0.08047782750467196,0.0006375629868405853,B0005,199
0.08075216110987415,0.0005596198999524329,B0005,199
0.0808512837964246,0.0011099978879981255,B0005,199
0.08165908278551132,0.0013884272460496754,B0005,199
0.08175632329060435,0.0007257189335506738,B0005,199
0.08175931643378241,0.0006632405461120158,B0005,199
0.08251471173946731,0.0001235272143868904,B0005,199
0.0833673091190717,0.00035417713330810013,B0005,199
0.08390716085088773,0.000651871277445053,B0005,199
0.08411173818119222,0.00079555874135774,B0005,199
0.08426854390814591,0.00026063003881189015,B0005,199
0.05925742865525033,4.2066767263299336e-05,B0005,200
0.06097323673162154,7.148503801065803e-05,B0005,200
0.06168032170414309,0.0011587143152240438,B0005,200
0.06180891995909153,0.0002156257786039232,B0005,200
0.062183713986964,0.0014849030868241547,B0005,200
0.06290614885548225,0.0015476976539361643,B0005,200
0.06494468344037632,0.001636012569973128,B0005,200
0.06678797789082752,0.001722077039036142,B0005,200
0.06773683658728163,0.002739794844266415,B0005,200
0.06798589839670299,0.0016865223275679443,B0005,200
0.06859836534935705,0.0019552905386828515,B0005,200
0.06931177742669924,0.0017653566588929448,B0005,200
0.07245013956067062,0.0019808174149145343,B0005,200
0.07340793525237628,0.002062697232826181,B0005,200
0.07493162543060491,0.0018118181688114487,B0005,200
0.07714436295540229,0.0037213495758378675,B0005,200
0.07826837479398636,0.0017010941678556697,B0005,200
0.0783979938775575,0.002545429965271538,B0005,200
0.07922454618507807,0.0024177198874067076,B0005,200
0.0794327240435699,0.001292494357768047,B0005,200
0.080151663882499,0.0014401338969466362,B0005,200
0.08085733534701846,0.001947999461655708,B0005,200
0.08234876843142819,0.0006157688841090859,B0005,200
0.08279384525788921,0.0017020762885229304,B0005,200
0.0833299180281905,0.0011947576344172185,B0005,200
0.08338467559779532,0.001194402375631051,B0005,200
0.08357287448228513,0.0016645193276721246,B0005,200
0.08418179938402898,0.0008705810639163558,B0005,200
0.08516549254482648,0.0007795715986131776,B0005,200
0.08543071375851985,0.001096813298452788,B0005,200
0.08543867988577433,0.000956978972790613,B0005,200
0.08582757789471988,0.0002148121180072288,B0005,200
0.08598516054106344,0.0011066110625063724,B0005,200
0.08601576203112087,0.0005328557874902376,B0005,200
0.08634035404329135,0.0015543773556633915,B0005,200
0.08688272573614866,0.0015906739422083486,B0005,200
0.08688433922823714,0.000818333601954972,B0005,200
0.0869770938264737,0.0009374344462107336,B0005,200
0.08753974020560226,0.0015493692756453077,B0005,200
0.06014332712629235,4.780838958905423e-05,B0005,201
0.06092629334961592,0.0003343709109665651,B0005,201
0.06102866793416279,0.00022610282638315694,B0005,201
0.06129999789801553,0.0010023857808342685,B0005,201
0.06138649975717647,0.0006086676107013976,B0005,201
0.06325098483733042,0.0011307560006299632,B0005,201
0.06342555683625405,0.0014588157560673331,B0005,201
0.0641541496316868,0.0013164297875603416,B0005,201
0.06590821731675024,0.0012416768763586815,B0005,201
